STORER,LOT,ITEMNUMBER,STORERLOT,DOCUMENTNUMBER,STARTDATE,STARTTIME,COMPLETIONDATE,COMPLETIONTIME,COMPLETEDBY,PALLET,DOCUMENTDESCRIPTION,REASON,FULLDESCRIPTION,CUSTOMERNAME,FROMTO,QUANTITY,INNERPACK,CREATEDATE,CREATETIME,UMIID,CASES
"001859","0919510   ","HFS428                   ","3135                ","0318756   ","2023-10-06","10.19.13","2023-10-06","10.19.44","ESTEPHANIE","0919510-07  ","Pick                          ",,"Sprout Organics Veggie Power Green Veggies Pineapple and Apple 12+ Months 4 oz                      ","Sprout Foods, Inc             ","From: D009       To:           ",-1       ,2      ,"2023-10-06","10.19.13",1      ,.50        
"001861","0974346   ","5757011                  ","950811              ","0581759   ","2023-10-06","10.20.08","2023-10-06","10.20.08","cindysh   ","0974346-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.20.08",0      ,1.00       
"001861","0974347   ","5757011                  ","950812              ","0581759   ","2023-10-06","10.20.33","2023-10-06","10.20.33","cindysh   ","0974347-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.20.33",0      ,1.00       
"001730","0973916   ","027556127951             ","                    ","0581570   ","2023-10-06","10.19.27","2023-10-06","10.21.07","BJOHNS    ","0973916-05  ","Pallet Checked In             ",,"TST ERPLG + NS CLP C 431                                                                            ","Speedo C/O Dawson Logistics   ","From: DR017      To: DR017     ",198      ,18     ,"2023-10-06","10.21.07",0      ,-11.00     
"001859","0940917   ","SNK862                   ","2341                ","0318579   ","2023-10-06","10.14.17","2023-10-06","10.21.13","OSCAR     ","0940917-16  ","Pick                          ",,"Wafflez Variety Pack 30ct                                                                           ","Sprout Foods, Inc             ","From: C015       To: STG020    ",-320     ,1      ,"2023-10-06","10.14.17",1      ,1.00       
"001859","0923285   ","HFS837                   ","3146                ","0318756   ","2023-10-06","10.19.44","2023-10-06","10.21.15","ESTEPHANIE","0923285-20  ","Pick                          ",,"Sprout Organics CoComelon Yes Yes Veggie 8+ Months3.5 oz                                            ","Sprout Foods, Inc             ","From: A027       To: STG001    ",-1       ,2      ,"2023-10-06","10.19.44",1      ,.50        
"001861","0974325   ","5757011                  ","950692              ","0581759   ","2023-10-06","10.21.34","2023-10-06","10.21.34","CINDYSH   ","0974325-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.34",0      ,1.00       
"001861","0974326   ","5757011                  ","950712              ","0581759   ","2023-10-06","10.21.34","2023-10-06","10.21.34","CINDYSH   ","0974326-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.34",0      ,1.00       
"001861","0974342   ","5757011                  ","950722              ","0581759   ","2023-10-06","10.21.34","2023-10-06","10.21.34","CINDYSH   ","0974342-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.34",0      ,1.00       
"001861","0974343   ","5757011                  ","950791              ","0581759   ","2023-10-06","10.21.35","2023-10-06","10.21.35","CINDYSH   ","0974343-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.35",0      ,1.00       
"001861","0974344   ","5757011                  ","950792              ","0581759   ","2023-10-06","10.21.35","2023-10-06","10.21.35","CINDYSH   ","0974344-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.35",0      ,1.00       
"001861","0974345   ","5757011                  ","950801              ","0581759   ","2023-10-06","10.21.35","2023-10-06","10.21.35","CINDYSH   ","0974345-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.35",0      ,1.00       
"001861","0974346   ","5757011                  ","950811              ","0581759   ","2023-10-06","10.21.35","2023-10-06","10.21.35","CINDYSH   ","0974346-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.35",0      ,1.00       
"001861","0974347   ","5757011                  ","950812              ","0581759   ","2023-10-06","10.21.35","2023-10-06","10.21.35","CINDYSH   ","0974347-01  ","Received                      ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From:            To: D069      ",1        ,1      ,"2023-10-06","10.21.35",0      ,1.00       
"001859","0926268   ","HFS229                   ","3150                ","0318802   ","2023-10-06","10.19.31","2023-10-06","10.21.53","ERICKA    ","0926268-21  ","Pick                          ",,"Sprout Organics Blueberry Banana and Oatmeal 6+ Months 3.5 oz                                       ","Sprout Foods, Inc             ","From: C036       To:           ",-31      ,2      ,"2023-10-06","10.19.31",1      ,15.50      
"001859","0926268   ","HFS229                   ","3150                ","0318801   ","2023-10-06","10.22.46","2023-10-06","10.23.26","LORENZO   ","0926268-21  ","Pick                          ",,"Sprout Organics Blueberry Banana and Oatmeal 6+ Months 3.5 oz                                       ","Sprout Foods, Inc             ","From: C036       To:           ",-72      ,2      ,"2023-10-06","10.22.46",1      ,36.00      
"001859","0906244   ","HFS246                   ","3105                ","0318802   ","2023-10-06","10.21.54","2023-10-06","10.26.02","ERICKA    ","0906244-17  ","Pick                          ",,"Sprout Organics Peach Oatmeal Coconut Milk and Pineapple 6+ Months 3.5 oz                           ","Sprout Foods, Inc             ","From: C067       To:           ",-36      ,2      ,"2023-10-06","10.21.54",1      ,18.00      
"001730","0973916   ","027556127951             ","                    ","0581570   ","2023-10-06","10.21.40","2023-10-06","10.26.22","BJOHNS    ","0973916-04  ","Pallet Checked In             ",,"TST ERPLG + NS CLP C 431                                                                            ","Speedo C/O Dawson Logistics   ","From: DR017      To: DR017     ",1764     ,18     ,"2023-10-06","10.26.22",0      ,-98.00     
"001859","0889954   ","HFS158                   ","3068                ","0318756   ","2023-10-06","10.25.43","2023-10-06","10.26.47","ESTEPHANIE","0889954-26  ","Pick                          ",,"Sprout Organics Apple Banana and Butternut Squash 6+ Months 3.5 oz                                  ","Sprout Foods, Inc             ","From: D001       To: STG001    ",-1       ,2      ,"2023-10-06","10.25.43",1      ,.50        
"001859","0915417   ","HFS412                   ","3125                ","0318668   ","2023-10-06","10.12.02","2023-10-06","10.28.09","LAURA     ","0915417-04  ","Pick                          ",,"Sprout Organics Power Pak Superblend with Apple Apricot and Strawberry 12+ Months 4.0 oz            ","Sprout Foods, Inc             ","From: D026       To:           ",-27      ,2      ,"2023-10-06","10.12.02",1      ,13.50      
"001730","0973916   ","027556127951             ","                    ","0581570   ","2023-10-06","10.27.53","2023-10-06","10.28.10","BJOHNS    ","0973916-03  ","Pallet Checked In             ",,"TST ERPLG + NS CLP C 431                                                                            ","Speedo C/O Dawson Logistics   ","From: DR017      To: DR017     ",1764     ,18     ,"2023-10-06","10.28.10",0      ,-98.00     
"001859","0923274   ","HFS412                   ","3144                ","0318668   ","2023-10-06","10.28.09","2023-10-06","10.28.20","LAURA     ","0923274-19  ","Pick                          ",,"Sprout Organics Power Pak Superblend with Apple Apricot and Strawberry 12+ Months 4.0 oz            ","Sprout Foods, Inc             ","From: D026       To:           ",-9       ,2      ,"2023-10-06","10.28.09",1      ,4.50       
"001859","0912988   ","HFS422                   ","3118                ","0318802   ","2023-10-06","10.26.02","2023-10-06","10.29.39","ERICKA    ","0912988-18  ","Pick                          ",,"Sprout Organics CoComelon Smoothie with Peach Banana Yogurt Veggies and Flax Seed 12+ Months 4      ","Sprout Foods, Inc             ","From: D020       To:           ",-33      ,2      ,"2023-10-06","10.26.02",1      ,16.50      
"001859","0959521   ","RTS332                   ","3171                ","0998447   ","2023-10-06","10.30.05","2023-10-06","10.30.05","nabitht   ","0959521-04  ","Lot Hold                      ",,"Sprout Organics Root Vegetables Apple and Beef 8+ Months 4 oz                                       ","Sprout Foods, Inc             ","From: B057       To: B057      ",-66      ,2      ,"2023-10-06","10.30.05",0      ,33.00      
"001861","0974348   ","5757011                  ","950392              ","0581768   ","2023-10-06","10.30.23","2023-10-06","10.30.23","cindysh   ","0974348-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B001       To: B001      ",1        ,1      ,"2023-10-06","10.30.23",0      ,1.00       
"001861","0974349   ","5757011                  ","950402              ","0581768   ","2023-10-06","10.30.47","2023-10-06","10.30.47","cindysh   ","0974349-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: B001       To: B001      ",1        ,1      ,"2023-10-06","10.30.47",0      ,1.00       
